LifetimePolicyReference,PolicyReference,PriorPolicyRef,EclipsePolicyID,PriorEclipsePolicyID,GroupClass,PlacingBasis,SubClassCode,SubClass,StatsMinorClassCode,StatsMinorClassDescription,InceptionDate,ExpiryDate,RenewalDate,Territory,YOA,Limit_100Pct_USD,GNWP,GGTP,GGWP,Inc,Inc_Cat,Exposure,LeaderStatus,LinePct,LeaderLinePct,BrokerUltimateName,XS_100Pct_USD,Ded_100Pct_USD,ClaimCount,PLR,RARC,GrossGrossModelPrice,GrossNetModelPrice,GrossGrossTechnicalPrice,GrossNetTechnicalPrice,EffectiveLine,Inc_ExCat,Full_Inc_ExCat,Full_GNWP,PricingStrength,PricingStrength2,BrokerFeePct,YOA_cat,Excess,Attachment,CLR_Cat,CLR_ExCat,ClaimFrequency,ILR_Cat,ILR_ExCat,ModelToActualRto,ModelToTechnicalRto,PLR_ex_adj,PLR_band,PLR_band_ex_adj,YOA_recent
TN677H19B000,TN677H19B000,,917054,-1,FI D&O,OM,90433,GLOBAL FINANCIAL SERVICES,DT,D & O PUBLIC - 1 A SIDE,2019-11-30,2020-11-29,2020-11-30,AUSTRALIA,2019.0,10327649.61552,316.64498792,218.04892676,325.60308792,0.0,0.0,10327649.61552,LEAD,100.0,100.0,MARSH,144587094.61728,0.0,0.0,0.494,0.0,31.15,30.29,218.05,212.05,1.0,0.0,0.0,316.64498792,1.493257007764967,0.49325700776496684,2.751233121659147,2019,Excess,144587094.61728,0.0,0.0,0.0,0.0,0.0,0.09566862586897053,0.14285714285714285,0.07057142857142856,Lower quantile,Upper Quantile,Recent
TM771N14B000,TM771N16B000,TM771N15B000,741401,687417,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2016-09-18,2017-09-17,2017-09-18,SLOVENIA,2016.0,56158531.04265,13760.244068725315,13590.3645123213,18346.992091633754,0.0,0.0,6177438.4146915,FOLLOW,11.0,20.0,R K HARRISON,84237796.563975,0.0,1.0,0.507,-0.13,6795.18,5096.39,13590.36,10192.77,0.11000000000000001,0.0,0.0,125093.12789750284,1.35,0.35000000000000003,25.0,2016,Excess,84237796.563975,0.0,0.0,72.67312956118484,0.0,0.0,0.37037024739867896,0.5,0.2535,Lower quantile,Upper Quantile,Recent
TP098H20A000,TP098H20A000,,931416,-1,FI D&O,Re,90500,COMMERCIAL BANK,DS,D & O GENERAL - 1 A SIDE,2020-04-01,2021-03-31,2021-04-01,ISRAEL,2020.0,10000000.0,16200.0,16141.5,18000.0,0.0,0.0,3000000.0,FOLLOW,30.0,35.0,AON,142000000.0,0.0,0.0,0.669,0.0,3587.1,3228.39,16141.5,14527.35,0.3,0.0,0.0,54000.0,1.115137998327293,0.115137998327293,9.999999999999998,2020,Excess,142000000.0,0.0,0.0,0.0,0.0,0.0,0.19928333333333334,0.22222841743332403,0.14867081126289378,Lower Middle,Upper Quantile,Recent
TM748N14A000,TM748N15A000,TM748N14A000,682670,626794,FI D&O,OM,90500,COMMERCIAL BANK,DN,D & O NOT PROFIT,2015-07-31,2016-07-30,2016-07-31,AUSTRALIA,2015.0,17212749.3592,8779.79204672,12574.28084888,9755.32567704,0.0,0.0,4015734.42550136,FOLLOW,23.33,30.0,MARSH,292616739.1064,0.0,2.0,0.924,0.02,8671.87,7804.68,12574.28,11316.85,0.2333,0.0,0.0,37633.05635113588,0.7758157937047282,-0.22418420629527183,10.000010892675814,2015,Excess,292616739.1064,0.0,0.0,227.79582811954756,0.0,0.0,0.8889370060099576,0.689651415428955,0.6372379078563545,Upper Quantile,Upper Quantile,History
TN677H18A000,TN677H19A000,TN677H18A000,903475,868731,FI D&O,OM,90433,GLOBAL FINANCIAL SERVICES,DT,D & O PUBLIC - 1 A SIDE,2019-11-30,2020-11-29,2020-11-30,AUSTRALIA,2019.0,10327649.61552,325317.03329908,217877.65295396,325317.03329908,0.0,0.0,10327649.61552,LEAD,100.0,100.0,MARSH,144587094.61728,0.0,2.0,0.494,0.0,31125.28,31125.28,217877.65,217877.65,1.0,0.0,0.0,325317.03329908,1.4931179443530316,0.4931179443530316,0.0,2019,Excess,144587094.61728,0.0,0.0,6.147849006606738,0.0,0.0,0.09567676086417828,0.14285669044071295,0.0705712050777122,Lower quantile,Upper Quantile,Recent
TM245D13A000,TM245D13M000,TM245D13A000,598916,555906,FI D&O,Re,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2013-12-31,2014-12-31,2014-12-31,WORLDWIDE (EXCLUDING USA & CANADA),2013.0,500000.0,3625.0,4601.0,5000.0,0.0,0.0,500000.0,LEAD,100.0,100.0,ARTHUR J. GALLAGHER & CO.,0.0,20000.0,0.0,0.7155,0.0,3539.0,2565.78,4601.0,3335.73,1.0,0.0,0.0,3625.0,1.0867202782003913,0.08672027820039122,27.500000000000004,2013,Primary,20000.0,0.0,0.0,0.0,0.0,0.0,0.7078,0.7691806129102369,0.5503487285372745,Lower Middle,Upper Quantile,History
TM792N14A000,TM792N16A000,TM792N15A000,740475,691219,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2016-10-15,2017-10-14,2017-10-15,CONGO (DEM. REP.),2016.0,5000000.0,3010.4662,2432.7,4013.955,0.0,0.0,1351500.0,LEAD,27.03,50.0,OXFORD INSURANCE BROKERS,0.0,0.0,0.0,0.415,0.0,1216.35,912.26,2432.7,1824.53,0.2703,0.0,0.0,11137.499815020348,1.6500000000000001,0.6500000000000001,25.000001245654225,2016,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.5,0.2075,Lower quantile,Upper Quantile,Recent
TM442E13A000,TM442E13A000,,591730,-1,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-12-25,2014-12-24,2014-12-25,WORLDWIDE,2013.0,22463412.41706,29847.879617498624,35770.28001626422,37309.84952187328,0.0,0.0,14976357.058453903,LEAD,66.67,66.67,AON BENFIELD,0.0,28079.265521325,0.0,0.7455,0.0,35770.28,28616.22,35770.28,28616.22,0.6667000000000001,0.0,0.0,44769.58094720057,1.0430404655739076,0.0430404655739076,19.999999999999996,2013,Primary,28079.265521325,0.0,0.0,0.0,0.0,0.0,0.9587355740748649,1.0,0.7455,Upper Middle,Upper Quantile,History
TL496H10A000,TL496H10A000,,425107,-1,FI D&O,Re,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DP,D & O PRIVATE,2010-05-15,2011-06-30,2011-07-01,BAHRAIN,2010.0,15000000.0,3979.361,4244.6017,5305.8148,0.0,0.0,3760500.0,FOLLOW,25.07,32.5,LONSDALE INSURANCE BROKERS LIMITED,10000000.0,0.0,0.0,0.66,0.0,12733.81,9550.35,4244.6,3183.45,0.2507,0.0,0.0,15872.999601116873,1.250014765814187,0.25001476581418697,25.000001884724664,2010,Excess,10000000.0,0.0,0.0,0.0,0.0,0.0,2.3999725734867337,3.000002355934599,1.9800015549168355,Lower Middle,Upper Quantile,History
TM356K13A000,TM356K19A000,TM356K18A000,898717,849396,FI D&O,OM,90506,INSURANCE COMPANY,DT,D & O PUBLIC - 1 A SIDE,2019-09-22,2020-09-22,2020-09-22,NEW YORK,2019.0,100000000.0,69164.55,67193.8,79045.2,0.0,0.0,5000000.0,LEAD,5.0,100.0,LLOYD & PARTNERS LIMITED,450000000.0,0.0,2.0,0.627,0.05,18549.0,16230.38,67193.8,58794.58,0.05,0.0,0.0,1383291.0,1.1763763918694878,0.17637639186948786,12.49999999999999,2019,Excess,450000000.0,0.0,0.0,28.916547566636375,0.0,0.0,0.23466320535592294,0.27605225482112933,0.1730847637728481,Lower quantile,Upper Quantile,Recent
TM111A12A000,TM111A12A000,,519856,-1,FI D&O,Re,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2012-06-14,2013-06-14,2013-06-14,BRAZIL,2012.0,4553058.833075001,14454.9334896,18563.70184704,19801.2820196,0.0,0.0,2276529.4165375005,LEAD,50.0,100.0,AON,4553058.833075001,0.0,0.0,0.6678,0.0,14850.96,10841.2,18563.7,13551.5,0.5,0.0,0.0,28909.8669792,1.0666666693290667,0.06666666932906665,27.000012043200016,2012,Excess,4553058.833075001,0.0,0.0,0.0,0.0,0.0,0.7499999235049529,0.7999999999999999,0.5342399999999999,Lower Middle,Upper Quantile,History
TM259C11C000,TM259C11C000,,466415,-1,FI D&O,OM,90433,GLOBAL FINANCIAL SERVICES,DO,D & O GENERAL,2011-05-01,2012-04-30,2012-05-01,CANADA,2011.0,36710440.31135001,8503.177615778277,9210.069449160796,9447.97512864253,0.0,0.0,2569730.8217944996,FOLLOW,7.0,13.62010359340233,MARSH,110131320.93405,0.0,1.0,0.7302,0.0,26314.4,23682.96,9210.07,8289.06,0.06999999999999997,0.0,0.0,121473.96593968973,1.025831040774987,0.02583104077498707,10.000000000000009,2011,Excess,110131320.93405,0.0,0.0,117.60309441783573,0.0,0.0,2.7851893809738266,2.857133550559334,2.0862789186184254,Upper Middle,Upper Quantile,History
TL469S10A000,TL469S12A000,TL469S11A000,506050,463041,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2012-03-31,2013-03-30,2013-03-31,UNITED KINGDOM,2012.0,6178000.0,12356.0,15058.875,15445.0,0.0,0.0,3861250.0,LEAD,62.5,62.5,MILLER INSURANCE SERVICES,0.0,61780.0,0.0,0.6945,0.0,11583.75,9267.0,15058.88,12047.1,0.625,0.0,0.0,19769.6,1.0256410256410255,0.02564102564102564,19.999999999999996,2012,Primary,61780.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7692305138230732,0.5342305918501243,Lower Middle,Upper Quantile,History
TM389N13A000,TM389N14A000,TM389N13A000,638088,582203,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2014-10-21,2015-10-20,2015-10-21,SWITZERLAND,2014.0,10553467.714379998,3780.9347644,6065.44079392,4878.6269772,0.0,0.0,4221387.085751999,LEAD,40.0,40.0,WILLIS,0.0,105534.6771438,0.0,0.9031,-0.1,6220.73,4821.06,6065.44,4700.72,0.4,0.0,0.0,9452.336910999999,0.8043318108207959,-0.1956681891792041,22.500023427288152,2014,Primary,105534.6771438,0.0,0.0,0.0,0.0,0.0,1.275098512157672,1.025602429502229,0.9262215540834631,Upper Quantile,Upper Quantile,History
TL505A10A000,TL505A12A000,TL505A11A000,510385,467570,FI D&O,OM,90433,GLOBAL FINANCIAL SERVICES,DQ,D & O PUBLIC,2012-05-01,2013-04-30,2013-05-01,FRANCE,2012.0,56158531.04265,61146.29253451593,63414.718680139755,67058.00338153167,0.0,0.0,8423779.656397501,LEAD,15.0,13.355050178046984,AON,280792655.21325,0.0,0.0,0.6736,0.0,45296.18,41302.96,63414.72,57824.2,0.15000000000000002,0.0,0.0,407641.95023010613,1.057451720629219,0.05745172062921918,8.815816977700042,2012,Excess,280792655.21325,0.0,0.0,0.0,0.0,0.0,0.6754776121544195,0.7142849483526853,0.4811423412103688,Lower Middle,Upper Quantile,History
TM778K14A000,TM778K14A000,,634808,-1,FI D&O,Re,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2014-09-30,2015-10-29,2015-10-30,WORLDWIDE,2014.0,1000000.0,4675.68,4343.4,6494.0,0.0,0.0,1000000.0,LEAD,100.0,100.0,AON,0.0,20000.0,0.0,0.4858,0.0,2895.24,2084.57,4343.4,3127.25,1.0,0.0,0.0,4675.68,1.4951420546115948,0.4951420546115947,27.999999999999993,2014,Primary,20000.0,0.0,0.0,0.0,0.0,0.0,0.44583307668617184,0.6665837822903716,0.3238264014366625,Lower quantile,Upper Quantile,History
TM169S12A000,TM169S13A000,TM169S12A000,582790,533627,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-10-01,2015-01-01,2015-01-02,GERMANY,2013.0,33695118.625590004,12890.173994477249,16878.62980631378,16632.482696705483,0.0,0.0,5616976.274885853,LEAD,16.67,16.67,MILLER INSURANCE SERVICES,44926824.83412,0.0,0.0,0.7891,0.0,21098.29,16351.17,16878.63,13080.94,0.1667,0.0,0.0,77325.57885109328,0.9854166414908738,-0.014583358509126183,22.500000573994285,2013,Excess,44926824.83412,0.0,0.0,0.0,0.0,0.0,1.268499140190243,1.2500001481162866,0.9863751168785617,Upper Middle,Upper Quantile,History
TM198E12A000,TM198E12A000,,540376,-1,FI D&O,OM,90202,FUND MANAGERS,DO,D & O GENERAL,2012-12-29,2013-12-28,2013-12-29,USA,2012.0,10000000.0,79050.0,100556.4,102000.0,0.0,0.0,3000000.0,LEAD,30.0,30.0,PARAGON INTERNATIONAL INSURANCE BROKERS,50000000.0,0.0,0.0,0.7022,0.0,21395.1,16581.2,100556.4,77931.21,0.3,0.0,0.0,263500.0,1.0143561225342197,0.01435612253421966,22.499999999999996,2012,Excess,50000000.0,0.0,0.0,0.0,0.0,0.0,0.20975588235294115,0.21276716350227334,0.14940510221129635,Lower Middle,Upper Quantile,History
TL902G11A000,TL902G11A000,,484317,-1,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2011-10-01,2012-09-30,2012-10-01,UNITED KINGDOM,2011.0,11231706.20853,10108.535587676999,10108.535587676999,12635.66948459625,0.0,0.0,11231706.20853,LEAD,100.0,100.0,MILLER INSURANCE SERVICES,0.0,0.0,0.0,0.5992,0.0,10108.54,8086.83,10108.54,8086.83,1.0,0.0,0.0,10108.535587676999,1.2500000000000002,0.2500000000000001,20.000000000000007,2011,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.8000003491958226,1.0,0.5992,Lower quantile,Upper Quantile,History
TN658E04A000,TN658E10A000,TN658E09A000,436944,-1,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2010-07-27,2011-07-26,2011-07-27,UNITED KINGDOM,2010.0,5615853.104265,21761.430779026876,16847.559312795,28079.265521325,0.0,0.0,5615853.104265,LEAD,100.0,100.0,WILLIS,0.0,56158.53104265,0.0,0.463,0.0,16847.56,13056.86,16847.56,13056.86,1.0,0.0,0.0,21761.430779026876,1.6666666666666665,0.6666666666666665,22.499999999999996,2010,Primary,56158.53104265,0.0,0.0,0.0,0.0,0.0,0.6000000244737528,1.0,0.463,Lower quantile,Upper Quantile,History
TM033S12A000,TM033S12A000,,511089,-1,FI D&O,OM,90500,COMMERCIAL BANK,DS,D & O GENERAL - 1 A SIDE,2012-05-02,2013-05-01,2013-05-02,NORWAY,2012.0,15548918.60595,36130.85707948,40039.14834844,36130.85707948,0.0,0.0,4805082.316796729,FOLLOW,30.903,32.5,HOWDEN,15548918.60595,0.0,0.0,0.7893,0.0,47104.91,47104.91,40039.15,40039.15,0.3090300000000001,0.0,0.0,116916.98889907126,0.9023882517443138,-0.09761174825568616,0.0,2012,Excess,15548918.60595,0.0,0.0,0.0,0.0,0.0,1.3037307666513274,1.1764712787359373,0.9285887803062752,Upper Middle,Upper Quantile,History
TG511Z03A000,TG511Z10A000,TG511Z09A000,449555,404587,FI D&O,OM,90506,INSURANCE COMPANY,DP,D & O PRIVATE,2010-12-07,2011-12-06,2011-12-07,USA,2010.0,5000000.0,45168.75,37673.0,54750.0,0.0,0.0,2500000.0,LEAD,50.0,50.0,C J COLEMAN HOLDINGS,0.0,100000.0,0.0,0.531,0.0,9673.0,7980.23,37673.0,31080.23,0.5,0.0,0.0,90337.5,1.453295463594617,0.4532954635946168,17.500000000000004,2010,Primary,100000.0,0.0,0.0,0.0,0.0,0.0,0.17667579908675798,0.25676213733973935,0.1363406949274016,Lower quantile,Upper Quantile,History
TL205B09A000,TL205B15A000,TL205B14A000,694034,639970,FI D&O,OM,90506,INSURANCE COMPANY,DS,D & O GENERAL - 1 A SIDE,2015-11-01,2016-10-31,2016-11-01,UNITED KINGDOM,2015.0,98848000.0,27686.564906,27785.08584268,28765.26224,0.0,0.0,5230047.68,FOLLOW,5.291,15.63,MARSH,185340000.0,12356000.0,7.0,0.692,-0.1379,32229.52,31020.91,27785.09,26743.15,0.05291,0.0,0.0,523276.6,1.0352770692475017,0.03527706924750163,3.749999999999998,2015,Excess,197696000.0,0.0,0.0,252.83020930064959,0.0,0.0,1.1204319894981773,1.1599573728211785,0.8026905019922554,Lower Middle,Upper Quantile,Recent
TP359L19B000,TP359L19B000,,918405,-1,FI D&O,OM,90506,INSURANCE COMPANY,DO,D & O GENERAL,2019-10-20,2020-10-31,2020-11-01,UNITED KINGDOM,2019.0,30890000.0,23.16737644,24.712,24.712,0.0,0.0,6178000.0,FOLLOW,20.0,40.0,MARSH,18534000.0,0.0,0.0,0.5889939999999999,0.0,24.71,23.17,24.71,23.17,0.2,0.0,0.0,115.8368822,1.0,0.0,6.250499999999992,2019,Excess,18534000.0,0.0,0.0,0.0,0.0,0.0,0.9999190676594367,1.0,0.5889939999999999,Lower quantile,Upper Quantile,Recent
TC201Z03A000,TC201Z13A000,TC201Z12A000,592274,534591,FI D&O,OM,90500,COMMERCIAL BANK,DS,D & O GENERAL - 1 A SIDE,2013-12-01,2015-04-30,2015-05-01,WORLDWIDE,2013.0,22500000.0,31378.2178,13194.531,34864.6865,415.173956,0.0,1496250.0,FOLLOW,6.65,18.0,WILLIS,0.0,10000000.0,6.0,0.2943,-0.025,9424.71,8482.24,13194.53,11875.08,0.0665,415.173956,6243.217383458646,471852.89924812026,2.642358906125576,1.6423589061255757,10.000000143411603,2013,Primary,10000000.0,0.0,0.0002774763281537176,191.21544882641487,0.0,0.013231279056263036,0.2703225224755713,0.7142891789249028,0.21021530535759891,Lower quantile,Upper Quantile,History
TM405F14A000,TM405F14A000,,586774,-1,FI D&O,OM,90506,INSURANCE COMPANY,DP,D & O PRIVATE,2014-01-01,2014-12-31,2015-01-01,WORLDWIDE,2014.0,22463412.41706,21986.064903197475,40224.67102991892,30325.606763031003,131899.63171299998,0.0,11231706.20853,LEAD,50.0,50.0,HOWDEN,0.0,11231.70620853,1.0,0.9635,0.0,50280.98,36453.71,40224.67,29162.89,0.5,131899.63171299998,263799.26342599996,43972.12980639495,0.753905650104011,-0.246094349895989,27.500000000000004,2014,Primary,11231.70620853,0.0,0.011743507999953547,45.48335522536223,0.0,5.999237803296832,1.658037063954017,1.25000354260209,1.2043784132971136,Upper Quantile,Upper Quantile,History
TF802B03A000,TF802B11A000,TF802B10A000,478514,433381,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2011-08-13,2012-07-13,2012-07-14,CAYMAN ISLANDS,2011.0,6178000.0,13608.2806,13437.15,13608.2806,0.0,0.0,3089000.0,LEAD,50.0,50.0,JLT,0.0,123560.0,0.0,0.7397,0.0,9267.0,9267.0,13437.15,13437.15,0.5,0.0,0.0,27216.5612,1.012735632183908,0.012735632183908076,0.0,2011,Primary,123560.0,0.0,0.0,0.0,0.0,0.0,0.6809824306532891,0.6896551724137931,0.5101379310344828,Upper Middle,Upper Quantile,History
TN586N20B000,TN586N20B000,,943716,-1,FI D&O,OM,90506,INSURANCE COMPANY,DT,D & O PUBLIC - 1 A SIDE,2020-06-30,2021-06-29,2021-06-30,AUSTRALIA,2020.0,26851889.000352,32111.81280452,15323.36469412,34828.53505016,0.0,0.0,3442412.1698451256,FOLLOW,12.82,64.1,MARSH,227896801.515808,0.0,0.0,0.328,0.0,6232.82,5746.64,15323.36,14128.1,0.12819999999999998,0.0,0.0,250482.1591616225,2.2729038788409617,1.272903878840962,7.800277105331532,2020,Excess,227896801.515808,0.0,0.0,0.0,0.0,0.0,0.17895728290103224,0.40675282705620697,0.13341492727443588,Lower quantile,Upper Quantile,Recent
TM366V13A000,TM366V13A000,,579478,-1,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-10-01,2014-09-30,2014-10-01,DENMARK,2013.0,7534743.607750001,2202.44118432,1794.00248392,2904.00621512,0.0,0.0,753474.360775,FOLLOW,10.0,57.5,AON,7534743.607750001,0.0,0.0,0.4804,0.0,1794.0,1360.6,1794.0,1360.6,0.09999999999999998,0.0,0.0,22024.411843200007,1.618730320135665,0.6187303201356651,24.158523736871885,2013,Excess,7534743.607750001,0.0,0.0,0.0,0.0,0.0,0.6177672729002296,1.0,0.4804,Lower quantile,Upper Quantile,History
TN374E17A000,TN374E17A000,,808612,-1,FI D&O,OM,90431,STOCK EXCHANGE,DP,D & O PRIVATE,2017-10-01,2018-10-31,2018-11-01,NORWAY,2017.0,25914864.34325,13415.30385064,10540.59581204,13415.30385064,0.0,0.0,7852903.597342017,LEAD,30.3027,33.33,R K HARRISON,0.0,51829.7286865,0.0,0.567,0.0,9582.36,9582.36,10540.6,10540.6,0.303027,0.0,0.0,44270.98526085135,1.2727272812525803,0.27272728125258017,0.0,2017,Primary,51829.7286865,0.0,0.0,0.0,0.0,0.0,0.7142857222382524,0.9090905641045102,0.5154543498472572,Lower quantile,Upper Quantile,Recent
TM560N14A000,TM560N15A000,TM560N14A000,663008,607209,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2015-03-31,2016-03-30,2016-03-31,UNITED KINGDOM,2015.0,12356000.0,8666.83819,9447.3976,9369.5548,0.0,0.0,6178000.0,FOLLOW,50.0,50.0,RFIB GROUP LIMITED,55602000.0,0.0,0.0,0.7324,0.0,9447.4,8738.84,9447.4,8738.84,0.5,0.0,0.0,17333.67638,0.9917603975935129,-0.00823960240648709,7.499999999999996,2015,Excess,55602000.0,0.0,0.0,0.0,0.0,0.0,1.0083083136458095,1.0,0.7324,Upper Middle,Upper Quantile,History
TD297A10A000,TD297A11A000,TD297A10A000,491117,450994,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2011-12-01,2012-11-30,2012-12-01,UNITED KINGDOM,2011.0,15000000.0,16966.535,20396.5,20881.89,0.0,0.0,7500000.0,LEAD,50.0,50.0,JLT,0.0,25000.0,0.0,0.7317,0.0,16317.0,13257.56,20396.5,16572.16,0.5,0.0,0.0,33933.07,1.0237977103914888,0.023797710391488706,18.750002993024097,2011,Primary,25000.0,0.0,0.0,0.0,0.0,0.0,0.781394787540783,0.7999901943960974,0.5853528252396245,Upper Middle,Upper Quantile,History
TN342K17A000,TN342K19A000,TN342K17A000,862486,804589,FI D&O,Binder,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DO,D & O GENERAL,2019-01-01,2020-04-30,2020-05-01,WORLDWIDE,2019.0,11231706.20853,6116.22,8154.96,8154.96,0.0,0.0,11231706.20853,LEAD,100.0,100.0,TOWERGATE,0.0,0.0,0.0,0.722,0.075,0.0,0.0,8154.96,6116.22,1.0,0.0,0.0,6116.22,1.0,0.0,25.0,2019,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower Middle,Upper Quantile,Recent
TM401N13A000,TM401N19A000,TM401N18A000,903430,857977,FI D&O,OM,90202,FUND MANAGERS,DT,D & O PUBLIC - 1 A SIDE,2019-12-01,2020-11-30,2020-12-01,BERMUDA,2019.0,25000000.0,30314.418,32555.832,31518.888,0.0,0.0,15000000.0,LEAD,60.0,60.0,AON,55000000.0,0.0,0.0,0.762,0.1,32555.83,31311.74,32555.83,31311.74,0.6,0.0,0.0,50524.030000000006,0.968148748279571,-0.03185125172042906,3.8214228877617717,2019,Excess,55000000.0,0.0,0.0,0.0,0.0,0.0,1.0328990667437252,1.0,0.762,Upper Middle,Upper Quantile,Recent
TM695E14A000,TM695E14A000,,620988,-1,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2014-07-01,2015-12-31,2016-01-01,WORLDWIDE,2014.0,28079265.521325,36138.01472594528,25030.081919833276,37064.630488149,0.0,0.0,11231706.20853,LEAD,40.0,40.0,MARSH,196554858.649275,0.0,4.0,0.4905,0.0,29447.29,28711.11,25030.08,24404.33,0.39999999999999997,0.0,0.0,90345.03681486321,1.4808034031554573,0.48080340315545744,2.499999999999991,2014,Excess,196554858.649275,0.0,0.0,110.68676656241996,0.0,0.0,0.7944849203181843,1.1764760639997953,0.5770615093918996,Lower quantile,Upper Quantile,History
TM439V13A000,TM439V16A000,TM439V15A000,745918,704973,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2016-12-16,2017-12-15,2017-12-16,BRITISH VIRGIN ISLANDS,2016.0,5000000.0,13500.0,14960.0,18000.0,0.0,0.0,5000000.0,LEAD,100.0,100.0,MILLER INSURANCE SERVICES,0.0,35000.0,0.0,0.569,0.0,11968.0,8976.0,14960.0,11220.0,1.0,0.0,0.0,13500.0,1.2032085561497325,0.20320855614973263,25.0,2016,Primary,35000.0,0.0,0.0,0.0,0.0,0.0,0.6648888888888889,0.8,0.4552,Lower quantile,Upper Quantile,Recent
TM688D14A000,TM688D14A000,,620517,-1,FI D&O,OM,90506,INSURANCE COMPANY,DO,D & O GENERAL,2014-06-30,2015-06-29,2015-06-30,WORLDWIDE,2014.0,5000000.0,26538.3,19331.0,29487.0,0.0,0.0,5000000.0,LEAD,100.0,100.0,MARSH,150000000.0,0.0,0.0,0.4762,0.0,7733.0,6959.7,19331.0,17397.9,1.0,0.0,0.0,26538.3,1.5253737520045523,0.5253737520045523,9.999999999999998,2014,Excess,150000000.0,0.0,0.0,0.0,0.0,0.0,0.2622511615288093,0.40003103822875175,0.19049478040453158,Lower quantile,Upper Quantile,History
TG690K03A000,TG690K10A000,TG690K09A000,431082,383453,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2010-06-19,2011-12-18,2011-12-19,BERMUDA,2010.0,30000000.0,35419.3537,11406.2546,44834.625,0.0,0.0,3260700.0,FOLLOW,10.869,50.0,MARSH,0.0,500000.0,0.0,0.2,-0.31,11406.25,9010.94,11406.25,9010.94,0.10869,0.0,0.0,325874.99953997607,3.930705264110096,2.930705264110096,21.000000111520954,2010,Primary,500000.0,0.0,0.0,0.0,0.0,0.0,0.25440716856670487,1.0,0.2,Lower quantile,Upper Quantile,History
TM483V14A000,TM483V14A000,,595297,-1,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2014-01-01,2014-12-31,2015-01-01,WORLDWIDE,2014.0,11231706.20853,5146.929370058873,11424.049177351077,6598.6273975113745,0.0,0.0,2807926.5521325,FOLLOW,25.0,40.0,HOWDEN,0.0,28079.265521325,0.0,1.2576,0.0,15232.16,11881.08,11424.05,8910.76,0.25,0.0,0.0,20587.717480235493,0.5776084552046208,-0.4223915447953792,21.999999999999986,2014,Primary,28079.265521325,0.0,0.0,0.0,0.0,0.0,2.3083831049082573,1.3333415032322162,1.6768102744648352,Upper Quantile,Upper Quantile,History
TN146X16A000,TN146X17A000,TN146X16A000,773106,730288,FI D&O,OM,90500,COMMERCIAL BANK,DO,D & O GENERAL,2017-07-01,2018-06-30,2018-07-01,SWITZERLAND,2017.0,230000000.0,61059.8838,68867.3616,61059.8838,0.0,0.0,13800000.0,FOLLOW,6.0,10.869565217391305,WILLIS,300000000.0,0.0,1.0,0.814,-0.05,51012.82,51012.82,68867.36,68867.36,0.06,0.0,0.0,1017664.7300000001,0.8866302175862651,-0.11336978241373487,0.0,2017,Excess,300000000.0,0.0,0.0,16.37736493694408,0.0,0.0,0.8354555696026398,0.7407401706701113,0.6029624989254706,Upper Middle,Upper Quantile,Recent
TL277Z09A000,TL277Z10A000,TL277Z09A000,450925,405322,FI D&O,OM,90506,INSURANCE COMPANY,DO,D & O GENERAL,2010-12-01,2011-12-07,2011-12-08,SOUTH AFRICA,2010.0,575539.56835,2906.1379958,3740.1278388,3749.8520108,0.0,0.0,431654.6762625,LEAD,75.0,75.0,SAFEONLINE,0.0,0.0,0.0,0.7697,0.1,2493.2,1932.23,3740.13,2898.6,0.75,0.0,0.0,3874.850661066667,1.0025999571188775,0.002599957118877432,22.49992833237171,2010,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.6648795719989217,0.6666078451818519,0.5130880584364714,Upper Middle,Upper Quantile,History
